datetime,symbol,open,high,low,close,volume
2023-01-13 15:20:00,NASDAQ:MSFT,236.37,236.91,236.37,236.85,6417.0
2023-01-13 15:25:00,NASDAQ:MSFT,236.79,236.835,236.51,236.72,5109.0
2023-01-13 15:30:00,NASDAQ:MSFT,236.71,236.86,236.23,236.38,6768.0
2023-01-13 15:35:00,NASDAQ:MSFT,236.39,236.68,236.39,236.58,5793.0
2023-01-13 15:40:00,NASDAQ:MSFT,236.63,236.95,236.4,236.4,11474.0
2023-01-13 15:45:00,NASDAQ:MSFT,236.33,236.8,236.3,236.435,5259.0
2023-01-13 15:50:00,NASDAQ:MSFT,236.61,236.62,236.44,236.62,2968.0
2023-01-13 15:55:00,NASDAQ:MSFT,236.69,236.73,236.32,236.58,5367.0
2023-01-13 16:00:00,NASDAQ:MSFT,236.62,236.74,236.07,236.28,8533.0
2023-01-13 16:05:00,NASDAQ:MSFT,236.32,236.32,235.9,235.9,6520.0
2023-01-13 16:10:00,NASDAQ:MSFT,235.91,235.96,235.52,235.61,9897.0
2023-01-13 16:15:00,NASDAQ:MSFT,235.64,235.64,235.11,235.39,16758.0
2023-01-13 16:20:00,NASDAQ:MSFT,235.4,236.19,235.37,236.09,6848.0
2023-01-13 16:25:00,NASDAQ:MSFT,235.97,235.99,235.59,235.92,6598.0
2023-01-13 16:30:00,NASDAQ:MSFT,235.91,235.95,235.41,235.48,5970.0
2023-01-13 16:35:00,NASDAQ:MSFT,235.47,235.61,235.29,235.29,7983.0
2023-01-13 16:40:00,NASDAQ:MSFT,235.34,235.43,235.13,235.43,5858.0
2023-01-13 16:45:00,NASDAQ:MSFT,235.46,235.46,234.99,235.28,6842.0
2023-01-13 16:50:00,NASDAQ:MSFT,235.27,235.65,235.23,235.45,10705.0
2023-01-13 16:55:00,NASDAQ:MSFT,235.43,235.6,235.12,235.55,4563.0
2023-01-13 17:00:00,NASDAQ:MSFT,235.59,235.8,235.51,235.61,5241.0
2023-01-13 17:05:00,NASDAQ:MSFT,235.57,235.85,235.56,235.78,2806.0
2023-01-13 17:10:00,NASDAQ:MSFT,235.77,235.91,235.59,235.91,7113.0
2023-01-13 17:15:00,NASDAQ:MSFT,235.9,236.16,235.87,236.035,4252.0
2023-01-13 17:20:00,NASDAQ:MSFT,236.08,236.08,235.93,236.06,5003.0
2023-01-13 17:25:00,NASDAQ:MSFT,236.08,236.24,236.06,236.11,1556.0
2023-01-13 17:30:00,NASDAQ:MSFT,236.12,236.295,235.88,236.24,921.0
2023-01-13 17:35:00,NASDAQ:MSFT,236.23,236.29,236.06,236.08,3085.0
2023-01-13 17:40:00,NASDAQ:MSFT,236.19,236.3,236.04,236.3,2787.0
2023-01-13 17:45:00,NASDAQ:MSFT,236.32,236.46,236.17,236.38,5401.0
2023-01-13 17:50:00,NASDAQ:MSFT,236.32,236.38,236.14,236.22,1884.0
2023-01-13 17:55:00,NASDAQ:MSFT,236.21,236.46,236.14,236.45,3265.0
2023-01-13 18:00:00,NASDAQ:MSFT,236.43,236.61,236.38,236.48,6298.0
2023-01-13 18:05:00,NASDAQ:MSFT,236.42,236.5,236.33,236.44,6305.0
2023-01-13 18:10:00,NASDAQ:MSFT,236.44,236.68,236.44,236.53,5328.0
2023-01-13 18:15:00,NASDAQ:MSFT,236.57,236.57,236.24,236.45,6401.0
2023-01-13 18:20:00,NASDAQ:MSFT,236.44,236.48,236.28,236.47,2734.0
2023-01-13 18:25:00,NASDAQ:MSFT,236.47,236.71,236.47,236.71,2812.0
2023-01-13 18:30:00,NASDAQ:MSFT,236.72,236.93,236.67,236.81,4070.0
2023-01-13 18:35:00,NASDAQ:MSFT,236.84,236.95,236.62,236.93,4406.0
2023-01-13 18:40:00,NASDAQ:MSFT,236.97,237.4,236.87,237.37,11228.0
2023-01-13 18:45:00,NASDAQ:MSFT,237.34,237.62,237.16,237.57,6406.0
2023-01-13 18:50:00,NASDAQ:MSFT,237.57,237.61,237.3,237.44,5242.0
2023-01-13 18:55:00,NASDAQ:MSFT,237.46,237.63,237.44,237.61,4987.0
2023-01-13 19:00:00,NASDAQ:MSFT,237.61,237.81,237.52,237.62,8747.0
2023-01-13 19:05:00,NASDAQ:MSFT,237.62,237.74,237.42,237.43,3618.0
2023-01-13 19:10:00,NASDAQ:MSFT,237.42,237.72,237.42,237.58,2782.0
2023-01-13 19:15:00,NASDAQ:MSFT,237.57,237.74,237.52,237.55,4910.0
2023-01-13 19:20:00,NASDAQ:MSFT,237.56,237.58,237.35,237.57,3674.0
2023-01-13 19:25:00,NASDAQ:MSFT,237.59,238.09,237.56,238.02,4904.0
2023-01-13 19:30:00,NASDAQ:MSFT,238.04,238.24,238.04,238.13,4927.0
2023-01-13 19:35:00,NASDAQ:MSFT,238.16,238.45,238.06,238.45,5463.0
2023-01-13 19:40:00,NASDAQ:MSFT,238.42,238.43,238.23,238.33,4215.0
2023-01-13 19:45:00,NASDAQ:MSFT,238.33,238.44,238.08,238.2,7488.0
2023-01-13 19:50:00,NASDAQ:MSFT,238.15,238.19,237.95,237.96,7866.0
2023-01-13 19:55:00,NASDAQ:MSFT,237.96,238.19,237.82,238.16,4991.0
2023-01-13 20:00:00,NASDAQ:MSFT,238.15,238.37,238.15,238.27,5641.0
2023-01-13 20:05:00,NASDAQ:MSFT,238.25,238.25,238.03,238.19,6293.0
2023-01-13 20:10:00,NASDAQ:MSFT,238.17,238.39,238.11,238.17,14094.0
2023-01-13 20:15:00,NASDAQ:MSFT,238.17,238.42,238.16,238.28,15544.0
2023-01-13 20:20:00,NASDAQ:MSFT,238.28,238.49,238.25,238.46,15004.0
2023-01-13 20:25:00,NASDAQ:MSFT,238.44,238.645,238.44,238.59,8581.0
2023-01-13 20:30:00,NASDAQ:MSFT,238.605,238.67,238.55,238.67,10726.0
2023-01-13 20:35:00,NASDAQ:MSFT,238.67,239.23,238.645,239.23,14772.0
2023-01-13 20:40:00,NASDAQ:MSFT,239.23,239.24,238.89,238.99,10082.0
2023-01-13 20:45:00,NASDAQ:MSFT,238.96,239.07,238.88,239.04,20292.0
2023-01-13 20:50:00,NASDAQ:MSFT,239.01,239.2,238.9,239.15,24153.0
2023-01-13 20:55:00,NASDAQ:MSFT,239.14,239.37,239.07,239.17,132153.0
2023-01-17 14:30:00,NASDAQ:MSFT,237.81,239.28,237.72,238.13,78149.0
2023-01-17 14:35:00,NASDAQ:MSFT,238.14,238.61,237.59,237.59,32613.0
2023-01-17 14:40:00,NASDAQ:MSFT,237.65,238.25,237.1,237.97,31862.0
2023-01-17 14:45:00,NASDAQ:MSFT,238.05,239.09,238.05,238.6,22990.0
2023-01-17 14:50:00,NASDAQ:MSFT,238.65,239.49,238.38,239.35,14922.0
2023-01-17 14:55:00,NASDAQ:MSFT,239.39,239.78,239.12,239.72,25889.0
2023-01-17 15:00:00,NASDAQ:MSFT,239.78,240.43,239.55,240.03,36142.0
2023-01-17 15:05:00,NASDAQ:MSFT,240.04,240.4,239.93,240.4,15416.0
2023-01-17 15:10:00,NASDAQ:MSFT,240.43,240.91,240.39,240.46,15124.0
2023-01-17 15:15:00,NASDAQ:MSFT,240.49,240.49,240.04,240.34,13347.0
2023-01-17 15:20:00,NASDAQ:MSFT,240.33,240.66,240.33,240.47,11817.0
2023-01-17 15:25:00,NASDAQ:MSFT,240.46,240.56,239.97,240.16,14510.0
2023-01-17 15:30:00,NASDAQ:MSFT,240.19,240.26,239.78,239.93,14475.0
2023-01-17 15:35:00,NASDAQ:MSFT,239.95,239.98,239.37,239.37,13196.0
2023-01-17 15:40:00,NASDAQ:MSFT,239.39,239.55,238.39,238.92,24611.0
2023-01-17 15:45:00,NASDAQ:MSFT,238.9,239.55,238.74,239.41,16855.0
2023-01-17 15:50:00,NASDAQ:MSFT,239.43,239.83,239.21,239.56,12340.0
2023-01-17 15:55:00,NASDAQ:MSFT,239.56,239.79,239.34,239.71,6936.0
2023-01-17 16:00:00,NASDAQ:MSFT,239.71,239.86,238.86,239.07,10259.0
2023-01-17 16:05:00,NASDAQ:MSFT,239.01,239.06,238.33,238.76,11298.0
2023-01-17 16:10:00,NASDAQ:MSFT,238.76,238.76,238.19,238.465,9798.0
2023-01-17 16:15:00,NASDAQ:MSFT,238.52,238.93,238.48,238.93,10032.0
2023-01-17 16:20:00,NASDAQ:MSFT,238.92,238.92,238.34,238.38,6146.0
2023-01-17 16:25:00,NASDAQ:MSFT,238.36,238.84,238.36,238.76,8004.0
2023-01-17 16:30:00,NASDAQ:MSFT,238.75,239.25,238.74,239.08,9003.0
2023-01-17 16:35:00,NASDAQ:MSFT,239.08,239.38,239.03,239.33,10074.0
2023-01-17 16:40:00,NASDAQ:MSFT,239.32,239.45,239.19,239.34,8234.0
2023-01-17 16:45:00,NASDAQ:MSFT,239.34,239.45,239.24,239.32,7357.0
2023-01-17 16:50:00,NASDAQ:MSFT,239.35,239.52,239.11,239.19,8613.0
2023-01-17 16:55:00,NASDAQ:MSFT,239.22,239.47,239.09,239.36,5648.0
2023-01-17 17:00:00,NASDAQ:MSFT,239.36,239.63,239.26,239.59,6382.0
2023-01-17 17:05:00,NASDAQ:MSFT,239.58,239.59,239.08,239.11,7852.0
2023-01-17 17:10:00,NASDAQ:MSFT,239.03,239.27,238.94,239.24,7840.0
2023-01-17 17:15:00,NASDAQ:MSFT,239.25,239.36,239.09,239.27,6112.0
2023-01-17 17:20:00,NASDAQ:MSFT,239.28,239.43,239.05,239.2,4005.0
2023-01-17 17:25:00,NASDAQ:MSFT,239.2,239.34,239.02,239.19,4746.0
2023-01-17 17:30:00,NASDAQ:MSFT,239.17,239.48,239.16,239.45,6262.0
2023-01-17 17:35:00,NASDAQ:MSFT,239.41,239.72,239.41,239.67,5068.0
2023-01-17 17:40:00,NASDAQ:MSFT,239.62,239.655,239.25,239.26,6388.0
2023-01-17 17:45:00,NASDAQ:MSFT,239.27,239.36,239.17,239.25,6348.0
2023-01-17 17:50:00,NASDAQ:MSFT,239.24,239.71,239.19,239.56,5586.0
2023-01-17 17:55:00,NASDAQ:MSFT,239.56,239.61,239.39,239.5,6369.0
2023-01-17 18:00:00,NASDAQ:MSFT,239.49,239.59,239.38,239.57,5963.0
2023-01-17 18:05:00,NASDAQ:MSFT,239.56,239.61,239.48,239.54,5344.0
2023-01-17 18:10:00,NASDAQ:MSFT,239.55,239.56,239.25,239.28,5361.0
2023-01-17 18:15:00,NASDAQ:MSFT,239.27,239.65,239.27,239.6,5812.0
2023-01-17 18:20:00,NASDAQ:MSFT,239.62,239.62,239.28,239.34,4268.0
2023-01-17 18:25:00,NASDAQ:MSFT,239.33,239.63,239.33,239.495,5443.0
2023-01-17 18:30:00,NASDAQ:MSFT,239.5,239.57,239.37,239.53,5390.0
2023-01-17 18:35:00,NASDAQ:MSFT,239.52,240.0,239.49,239.95,21853.0
2023-01-17 18:40:00,NASDAQ:MSFT,239.97,240.16,239.74,240.0,24059.0
2023-01-17 18:45:00,NASDAQ:MSFT,240.01,240.07,239.55,239.79,15373.0
2023-01-17 18:50:00,NASDAQ:MSFT,239.79,240.37,239.79,240.32,17673.0
2023-01-17 18:55:00,NASDAQ:MSFT,240.33,240.79,240.33,240.68,21257.0
2023-01-17 19:00:00,NASDAQ:MSFT,240.68,240.75,240.49,240.63,11984.0
2023-01-17 19:05:00,NASDAQ:MSFT,240.62,240.66,240.25,240.34,9849.0
2023-01-17 19:10:00,NASDAQ:MSFT,240.33,240.47,239.81,239.99,14154.0
2023-01-17 19:15:00,NASDAQ:MSFT,239.98,240.12,239.53,240.09,18736.0
2023-01-17 19:20:00,NASDAQ:MSFT,240.13,240.14,239.64,240.06,14103.0
2023-01-17 19:25:00,NASDAQ:MSFT,240.13,240.23,240.05,240.14,10091.0
2023-01-17 19:30:00,NASDAQ:MSFT,240.16,240.57,240.16,240.49,10851.0
2023-01-17 19:35:00,NASDAQ:MSFT,240.49,240.63,240.48,240.52,7690.0
2023-01-17 19:40:00,NASDAQ:MSFT,240.5,240.62,240.37,240.45,18959.0
2023-01-17 19:45:00,NASDAQ:MSFT,240.44,240.44,240.16,240.22,8136.0
2023-01-17 19:50:00,NASDAQ:MSFT,240.27,240.27,239.96,240.03,7825.0
2023-01-17 19:55:00,NASDAQ:MSFT,240.02,240.02,239.6,239.83,14802.0
2023-01-17 20:00:00,NASDAQ:MSFT,239.8,240.24,239.77,240.21,8694.0
2023-01-17 20:05:00,NASDAQ:MSFT,240.21,240.25,240.11,240.18,6768.0
2023-01-17 20:10:00,NASDAQ:MSFT,240.14,240.195,239.95,240.05,9591.0
2023-01-17 20:15:00,NASDAQ:MSFT,240.025,240.25,239.96,240.02,8739.0
2023-01-17 20:20:00,NASDAQ:MSFT,240.01,240.1,239.84,240.03,8532.0
2023-01-17 20:25:00,NASDAQ:MSFT,240.03,240.2,239.94,240.03,13234.0
2023-01-17 20:30:00,NASDAQ:MSFT,240.03,240.27,240.0,240.23,15359.0
2023-01-17 20:35:00,NASDAQ:MSFT,240.24,240.46,240.18,240.33,13805.0
2023-01-17 20:40:00,NASDAQ:MSFT,240.36,240.42,240.08,240.15,14689.0
2023-01-17 20:45:00,NASDAQ:MSFT,240.17,240.17,239.81,239.94,22526.0
2023-01-17 20:50:00,NASDAQ:MSFT,239.91,239.96,239.15,239.47,74527.0
2023-01-17 20:55:00,NASDAQ:MSFT,239.48,240.46,239.44,240.36,149692.0
2023-01-18 14:30:00,NASDAQ:MSFT,241.565,242.36,240.415,241.19,113823.0
2023-01-18 14:35:00,NASDAQ:MSFT,241.32,241.9,240.2,240.93,43617.0
2023-01-18 14:40:00,NASDAQ:MSFT,240.97,241.34,240.12,240.73,24204.0
2023-01-18 14:45:00,NASDAQ:MSFT,240.87,241.09,240.45,240.91,18759.0
2023-01-18 14:50:00,NASDAQ:MSFT,240.97,241.39,240.72,240.84,16904.0
2023-01-18 14:55:00,NASDAQ:MSFT,240.85,241.16,240.28,241.08,14806.0
2023-01-18 15:00:00,NASDAQ:MSFT,241.09,241.66,241.06,241.34,18395.0
2023-01-18 15:05:00,NASDAQ:MSFT,241.33,242.05,241.32,241.42,16127.0
2023-01-18 15:10:00,NASDAQ:MSFT,241.4,241.59,240.78,240.78,15325.0
2023-01-18 15:15:00,NASDAQ:MSFT,240.75,241.38,240.34,240.68,23353.0
2023-01-18 15:20:00,NASDAQ:MSFT,240.74,240.8,239.99,240.61,25490.0
2023-01-18 15:25:00,NASDAQ:MSFT,240.56,240.67,240.15,240.4,13430.0
2023-01-18 15:30:00,NASDAQ:MSFT,240.43,240.43,239.51,239.65,24439.0
2023-01-18 15:35:00,NASDAQ:MSFT,239.68,239.74,238.81,238.87,15292.0
2023-01-18 15:40:00,NASDAQ:MSFT,238.86,239.01,238.02,238.32,19924.0
2023-01-18 15:45:00,NASDAQ:MSFT,238.3,238.78,238.16,238.17,18592.0
2023-01-18 15:50:00,NASDAQ:MSFT,238.12,238.31,237.81,237.97,18104.0
2023-01-18 15:55:00,NASDAQ:MSFT,237.93,238.38,237.58,238.25,18621.0
2023-01-18 16:00:00,NASDAQ:MSFT,238.21,238.48,238.04,238.14,17618.0
2023-01-18 16:05:00,NASDAQ:MSFT,238.1,238.32,237.7,237.915,15183.0
2023-01-18 16:10:00,NASDAQ:MSFT,237.93,237.93,237.48,237.61,16337.0
2023-01-18 16:15:00,NASDAQ:MSFT,237.62,237.84,237.46,237.57,15648.0
2023-01-18 16:20:00,NASDAQ:MSFT,237.56,237.57,237.09,237.16,12039.0
2023-01-18 16:25:00,NASDAQ:MSFT,237.1,237.69,236.83,237.27,9297.0
2023-01-18 16:30:00,NASDAQ:MSFT,237.18,237.18,236.38,236.63,20380.0
2023-01-18 16:35:00,NASDAQ:MSFT,236.64,236.94,236.4,236.89,16093.0
2023-01-18 16:40:00,NASDAQ:MSFT,236.91,237.16,236.91,237.09,6362.0
2023-01-18 16:45:00,NASDAQ:MSFT,237.1,237.39,237.02,237.34,8292.0
2023-01-18 16:50:00,NASDAQ:MSFT,237.28,237.31,236.81,237.115,10294.0
2023-01-18 16:55:00,NASDAQ:MSFT,237.17,237.48,237.04,237.35,9774.0
2023-01-18 17:00:00,NASDAQ:MSFT,237.33,237.49,237.23,237.24,6374.0
2023-01-18 17:05:00,NASDAQ:MSFT,237.26,237.51,237.15,237.4,7259.0
2023-01-18 17:10:00,NASDAQ:MSFT,237.36,237.52,237.24,237.48,4886.0
2023-01-18 17:15:00,NASDAQ:MSFT,237.46,237.55,237.25,237.32,5211.0
2023-01-18 17:20:00,NASDAQ:MSFT,237.31,237.39,237.1,237.19,5867.0
2023-01-18 17:25:00,NASDAQ:MSFT,237.18,237.29,236.91,237.11,10065.0
2023-01-18 17:30:00,NASDAQ:MSFT,237.1,237.39,237.07,237.28,6480.0
2023-01-18 17:35:00,NASDAQ:MSFT,237.26,237.54,237.17,237.49,5909.0
2023-01-18 17:40:00,NASDAQ:MSFT,237.49,237.65,237.47,237.56,3556.0
2023-01-18 17:45:00,NASDAQ:MSFT,237.57,237.6,237.43,237.54,5583.0
2023-01-18 17:50:00,NASDAQ:MSFT,237.58,237.62,237.29,237.3,6392.0
2023-01-18 17:55:00,NASDAQ:MSFT,237.28,237.56,237.1,237.2,4189.0
2023-01-18 18:00:00,NASDAQ:MSFT,237.22,237.4,236.84,236.84,12619.0
2023-01-18 18:05:00,NASDAQ:MSFT,236.855,236.91,236.55,236.56,8371.0
2023-01-18 18:10:00,NASDAQ:MSFT,236.55,236.59,236.31,236.38,10540.0
2023-01-18 18:15:00,NASDAQ:MSFT,236.37,236.46,236.28,236.35,11420.0
2023-01-18 18:20:00,NASDAQ:MSFT,236.28,236.57,236.28,236.37,5864.0
2023-01-18 18:25:00,NASDAQ:MSFT,236.34,236.8,236.34,236.78,5520.0
2023-01-18 18:30:00,NASDAQ:MSFT,236.78,236.87,236.5,236.56,5169.0
2023-01-18 18:35:00,NASDAQ:MSFT,236.6,237.06,236.57,236.98,8264.0
2023-01-18 18:40:00,NASDAQ:MSFT,237.04,237.36,237.0,237.27,6555.0
2023-01-18 18:45:00,NASDAQ:MSFT,237.25,237.4,236.97,237.02,6012.0
2023-01-18 18:50:00,NASDAQ:MSFT,237.045,237.27,237.04,237.2,2866.0
2023-01-18 18:55:00,NASDAQ:MSFT,237.18,237.22,237.05,237.14,5992.0
2023-01-18 19:00:00,NASDAQ:MSFT,237.15,237.2,236.84,237.1,4573.0
2023-01-18 19:05:00,NASDAQ:MSFT,237.09,237.23,236.85,237.09,5354.0
2023-01-18 19:10:00,NASDAQ:MSFT,237.12,237.57,237.12,237.57,7797.0
2023-01-18 19:15:00,NASDAQ:MSFT,237.59,237.68,237.42,237.54,6426.0
2023-01-18 19:20:00,NASDAQ:MSFT,237.56,237.66,237.51,237.6,5302.0
2023-01-18 19:25:00,NASDAQ:MSFT,237.63,237.91,237.6,237.83,9966.0
2023-01-18 19:30:00,NASDAQ:MSFT,237.82,237.95,237.7,237.83,5902.0
2023-01-18 19:35:00,NASDAQ:MSFT,237.82,237.82,237.19,237.24,11035.0
2023-01-18 19:40:00,NASDAQ:MSFT,237.24,237.35,237.12,237.34,6369.0
2023-01-18 19:45:00,NASDAQ:MSFT,237.33,237.36,236.95,236.98,6362.0
2023-01-18 19:50:00,NASDAQ:MSFT,237.0,237.04,236.87,236.95,4622.0
2023-01-18 19:55:00,NASDAQ:MSFT,236.93,237.25,236.89,237.16,7355.0
2023-01-18 20:00:00,NASDAQ:MSFT,237.145,237.23,236.91,237.04,8312.0
2023-01-18 20:05:00,NASDAQ:MSFT,237.11,237.15,236.94,237.04,6186.0
2023-01-18 20:10:00,NASDAQ:MSFT,237.01,237.4,236.96,237.05,5729.0
2023-01-18 20:15:00,NASDAQ:MSFT,237.11,237.28,236.7,236.72,10276.0
2023-01-18 20:20:00,NASDAQ:MSFT,236.73,236.75,236.52,236.72,10702.0
2023-01-18 20:25:00,NASDAQ:MSFT,236.73,236.82,236.47,236.51,11243.0
2023-01-18 20:30:00,NASDAQ:MSFT,236.5,236.57,236.19,236.26,28945.0
2023-01-18 20:35:00,NASDAQ:MSFT,236.29,236.45,236.12,236.16,23901.0
2023-01-18 20:40:00,NASDAQ:MSFT,236.17,236.34,236.12,236.27,23162.0
2023-01-18 20:45:00,NASDAQ:MSFT,236.26,236.57,236.14,236.3,21986.0
2023-01-18 20:50:00,NASDAQ:MSFT,236.31,236.5,235.99,236.12,46544.0
2023-01-18 20:55:00,NASDAQ:MSFT,236.13,236.2,235.52,235.83,139518.0
2023-01-19 14:30:00,NASDAQ:MSFT,234.02,235.45,233.77,234.73,67854.0
2023-01-19 14:35:00,NASDAQ:MSFT,234.72,234.72,233.86,234.65,37957.0
2023-01-19 14:40:00,NASDAQ:MSFT,234.71,235.05,233.1,233.19,34725.0
2023-01-19 14:45:00,NASDAQ:MSFT,233.18,233.23,232.05,232.3,32833.0
2023-01-19 14:50:00,NASDAQ:MSFT,232.29,232.64,231.94,232.17,19933.0
2023-01-19 14:55:00,NASDAQ:MSFT,232.17,233.36,232.17,232.88,19622.0
2023-01-19 15:00:00,NASDAQ:MSFT,232.88,233.34,232.66,233.0,29711.0
2023-01-19 15:05:00,NASDAQ:MSFT,233.01,233.14,232.63,232.95,16395.0
2023-01-19 15:10:00,NASDAQ:MSFT,232.87,233.06,232.11,232.64,16513.0
2023-01-19 15:15:00,NASDAQ:MSFT,232.53,233.26,232.26,232.73,20321.0
2023-01-19 15:20:00,NASDAQ:MSFT,232.87,233.09,232.6,232.8,18353.0
2023-01-19 15:25:00,NASDAQ:MSFT,232.79,233.09,232.67,232.91,14818.0
2023-01-19 15:30:00,NASDAQ:MSFT,232.86,232.96,232.0,232.07,17199.0
2023-01-19 15:35:00,NASDAQ:MSFT,232.07,232.37,231.6,232.15,17838.0
2023-01-19 15:40:00,NASDAQ:MSFT,232.14,232.61,232.02,232.11,12003.0
2023-01-19 15:45:00,NASDAQ:MSFT,232.08,232.13,231.61,231.88,14805.0
2023-01-19 15:50:00,NASDAQ:MSFT,231.88,232.0,231.48,231.5,14099.0
2023-01-19 15:55:00,NASDAQ:MSFT,231.45,231.45,230.84,231.15,19826.0
2023-01-19 16:00:00,NASDAQ:MSFT,231.09,231.38,230.88,231.17,18470.0
2023-01-19 16:05:00,NASDAQ:MSFT,231.2,231.84,231.13,231.7,16804.0
2023-01-19 16:10:00,NASDAQ:MSFT,231.7,232.07,231.66,231.87,11520.0
2023-01-19 16:15:00,NASDAQ:MSFT,231.86,231.93,231.64,231.69,14981.0
2023-01-19 16:20:00,NASDAQ:MSFT,231.68,231.69,231.05,231.16,8576.0
2023-01-19 16:25:00,NASDAQ:MSFT,231.17,231.42,231.01,231.03,10723.0
2023-01-19 16:30:00,NASDAQ:MSFT,231.01,231.13,230.71,230.78,14832.0
2023-01-19 16:35:00,NASDAQ:MSFT,230.75,231.14,230.69,230.96,15776.0
2023-01-19 16:40:00,NASDAQ:MSFT,230.96,231.2,230.82,230.94,18195.0
2023-01-19 16:45:00,NASDAQ:MSFT,230.89,231.5,230.89,231.49,10217.0
2023-01-19 16:50:00,NASDAQ:MSFT,231.49,231.51,231.03,231.11,7825.0
2023-01-19 16:55:00,NASDAQ:MSFT,231.1,231.27,230.93,231.0,9774.0
2023-01-19 17:00:00,NASDAQ:MSFT,231.01,231.54,231.01,231.46,7743.0
2023-01-19 17:05:00,NASDAQ:MSFT,231.46,231.71,231.19,231.28,7394.0
2023-01-19 17:10:00,NASDAQ:MSFT,231.58,231.65,231.4,231.63,5049.0
2023-01-19 17:15:00,NASDAQ:MSFT,231.65,231.77,231.34,231.34,46274.0
2023-01-19 17:20:00,NASDAQ:MSFT,231.34,231.34,231.06,231.075,3400.0
2023-01-19 17:25:00,NASDAQ:MSFT,231.07,231.13,230.95,231.02,4998.0
2023-01-19 17:30:00,NASDAQ:MSFT,231.11,231.27,230.93,231.17,4100.0
2023-01-19 17:35:00,NASDAQ:MSFT,231.14,231.38,231.12,231.31,4548.0
2023-01-19 17:40:00,NASDAQ:MSFT,231.32,231.51,231.24,231.35,5333.0
2023-01-19 17:45:00,NASDAQ:MSFT,231.25,231.43,231.16,231.2,3271.0
2023-01-19 17:50:00,NASDAQ:MSFT,231.23,231.32,231.08,231.13,4100.0
2023-01-19 17:55:00,NASDAQ:MSFT,231.08,231.67,231.08,231.65,4008.0
2023-01-19 18:00:00,NASDAQ:MSFT,231.66,232.28,231.6,232.22,11516.0
2023-01-19 18:05:00,NASDAQ:MSFT,232.15,232.23,231.7,231.8,9872.0
2023-01-19 18:10:00,NASDAQ:MSFT,231.81,232.06,231.69,232.05,6900.0
2023-01-19 18:15:00,NASDAQ:MSFT,232.06,232.43,231.75,232.38,6292.0
2023-01-19 18:20:00,NASDAQ:MSFT,232.36,232.77,232.23,232.44,8324.0
2023-01-19 18:25:00,NASDAQ:MSFT,232.45,232.48,232.08,232.27,6843.0
2023-01-19 18:30:00,NASDAQ:MSFT,232.36,232.67,232.31,232.52,6200.0
2023-01-19 18:35:00,NASDAQ:MSFT,232.65,233.45,232.53,233.425,18005.0
2023-01-19 18:40:00,NASDAQ:MSFT,233.48,233.99,233.4,233.44,15127.0
2023-01-19 18:45:00,NASDAQ:MSFT,233.45,233.58,233.33,233.5,11572.0
2023-01-19 18:50:00,NASDAQ:MSFT,233.41,233.63,233.27,233.27,9383.0
2023-01-19 18:55:00,NASDAQ:MSFT,233.25,233.29,233.04,233.205,9500.0
2023-01-19 19:00:00,NASDAQ:MSFT,233.22,233.54,232.91,233.49,9761.0
2023-01-19 19:05:00,NASDAQ:MSFT,233.45,233.51,233.22,233.51,8408.0
2023-01-19 19:10:00,NASDAQ:MSFT,233.5,233.94,233.46,233.85,8850.0
2023-01-19 19:15:00,NASDAQ:MSFT,233.85,233.95,233.59,233.61,9662.0
2023-01-19 19:20:00,NASDAQ:MSFT,233.6,234.05,233.48,234.005,14881.0
2023-01-19 19:25:00,NASDAQ:MSFT,233.95,234.04,233.7,233.74,9424.0
2023-01-19 19:30:00,NASDAQ:MSFT,233.74,233.91,233.57,233.9,5793.0
2023-01-19 19:35:00,NASDAQ:MSFT,233.91,234.16,233.88,233.92,6318.0
2023-01-19 19:40:00,NASDAQ:MSFT,233.96,234.36,233.77,234.16,5277.0
2023-01-19 19:45:00,NASDAQ:MSFT,234.2,234.39,233.98,234.02,7249.0
2023-01-19 19:50:00,NASDAQ:MSFT,234.0,234.0,233.72,233.75,4116.0
2023-01-19 19:55:00,NASDAQ:MSFT,233.84,234.08,233.76,233.84,4972.0
2023-01-19 20:00:00,NASDAQ:MSFT,233.9,234.08,233.9,233.94,5861.0
2023-01-19 20:05:00,NASDAQ:MSFT,233.92,233.92,233.4,233.43,6216.0
2023-01-19 20:10:00,NASDAQ:MSFT,233.53,233.75,233.42,233.65,7649.0
2023-01-19 20:15:00,NASDAQ:MSFT,233.58,233.81,233.39,233.67,7079.0
2023-01-19 20:20:00,NASDAQ:MSFT,233.67,233.77,233.43,233.68,6548.0
2023-01-19 20:25:00,NASDAQ:MSFT,233.7,233.88,233.6,233.71,10244.0
2023-01-19 20:30:00,NASDAQ:MSFT,233.7,233.84,233.33,233.74,14980.0
2023-01-19 20:35:00,NASDAQ:MSFT,233.74,233.96,233.67,233.81,9727.0
2023-01-19 20:40:00,NASDAQ:MSFT,233.79,233.84,233.19,233.22,8423.0
2023-01-19 20:45:00,NASDAQ:MSFT,233.24,233.41,232.87,233.01,19412.0
2023-01-19 20:50:00,NASDAQ:MSFT,232.95,233.02,232.32,232.39,51833.0
2023-01-19 20:55:00,NASDAQ:MSFT,232.4,232.41,231.59,231.89,107355.0
2023-01-20 14:30:00,NASDAQ:MSFT,234.855,236.005,234.51,235.08,112741.0
